Driver,Team,GridPosition,Position,ClassifiedPosition,Status,Points,Season,Race,RoundNumber
ALO,Aston Martin,4.0,6.0,6,Finished,8.0,2023,Qatar Grand Prix,17
OCO,Alpine,8.0,7.0,7,Finished,6.0,2023,Qatar Grand Prix,17
BOT,Alfa Romeo,9.0,8.0,8,Finished,4.0,2023,Qatar Grand Prix,17
ZHO,Alfa Romeo,19.0,9.0,9,Finished,2.0,2023,Qatar Grand Prix,17
PER,Red Bull Racing,20.0,10.0,10,Finished,1.0,2023,Qatar Grand Prix,17
STR,Aston Martin,16.0,11.0,11,Finished,0.0,2023,Qatar Grand Prix,17
GAS,Alpine,7.0,12.0,12,Finished,0.0,2023,Qatar Grand Prix,17
ALB,Williams,13.0,13.0,13,Finished,0.0,2023,Qatar Grand Prix,17
MAG,Haas F1 Team,18.0,14.0,14,Lapped,0.0,2023,Qatar Grand Prix,17
TSU,AlphaTauri,11.0,15.0,15,Lapped,0.0,2023,Qatar Grand Prix,17
HUL,Haas F1 Team,14.0,16.0,16,Lapped,0.0,2023,Qatar Grand Prix,17
LAW,AlphaTauri,17.0,17.0,17,Lapped,0.0,2023,Qatar Grand Prix,17
SAR,Williams,15.0,18.0,R,Retired,0.0,2023,Qatar Grand Prix,17
HAM,Mercedes,3.0,19.0,R,Retired,0.0,2023,Qatar Grand Prix,17
SAI,Ferrari,12.0,20.0,W,Did not start,0.0,2023,Qatar Grand Prix,17
VER,Red Bull Racing,6.0,1.0,1,Finished,25.0,2023,United States Grand Prix,18
NOR,McLaren,2.0,2.0,2,Finished,18.0,2023,United States Grand Prix,18
SAI,Ferrari,4.0,3.0,3,Finished,15.0,2023,United States Grand Prix,18
PER,Red Bull Racing,9.0,4.0,4,Finished,12.0,2023,United States Grand Prix,18
RUS,Mercedes,5.0,5.0,5,Finished,10.0,2023,United States Grand Prix,18
GAS,Alpine,7.0,6.0,6,Finished,8.0,2023,United States Grand Prix,18
STR,Aston Martin,20.0,7.0,7,Finished,6.0,2023,United States Grand Prix,18
TSU,AlphaTauri,11.0,8.0,8,Finished,5.0,2023,United States Grand Prix,18
ALB,Williams,15.0,9.0,9,Finished,2.0,2023,United States Grand Prix,18
SAR,Williams,16.0,10.0,10,Finished,1.0,2023,United States Grand Prix,18
HUL,Haas F1 Team,18.0,11.0,11,Finished,0.0,2023,United States Grand Prix,18
BOT,Alfa Romeo,13.0,12.0,12,Finished,0.0,2023,United States Grand Prix,18
ZHO,Alfa Romeo,12.0,13.0,13,Lapped,0.0,2023,United States Grand Prix,18
MAG,Haas F1 Team,17.0,14.0,14,Lapped,0.0,2023,United States Grand Prix,18
RIC,AlphaTauri,14.0,15.0,15,Lapped,0.0,2023,United States Grand Prix,18
ALO,Aston Martin,19.0,16.0,R,Retired,0.0,2023,United States Grand Prix,18
PIA,McLaren,10.0,17.0,R,Retired,0.0,2023,United States Grand Prix,18
